t_s,user_id,step,latency_ms,ok,error
7.336710,10049,chat_msg,298.384,1,
7.367874,10047,exit_chat,47.195,1,
7.383478,10073,new_chat,47.143,1,
7.384004,10070,chat_msg,298.358,1,
7.399624,10060,chat_msg,298.455,1,
7.399674,10065,chat_msg,298.816,1,
7.416234,10055,chat_msg,299.282,1,
7.416287,10050,chat_msg,299.649,1,
7.446104,10074,start,31.101,1,
7.461231,10048,exit_chat,45.185,1,
7.477481,10071,chat_msg,298.454,1,
7.493767,10074,new_chat,47.600,1,
7.493996,10066,chat_msg,299.550,1,
7.494041,10061,chat_msg,299.250,1,
7.539095,10051,chat_msg,312.542,1,
7.539198,10056,chat_msg,312.370,1,
7.539540,10075,start,31.552,1,
7.585709,10049,exit_chat,46.445,1,
7.586072,10075,new_chat,46.496,1,
7.586304,10067,chat_msg,297.427,1,
7.586350,10072,chat_msg,296.997,1,
7.616773,10062,chat_msg,311.980,1,
7.617282,10057,chat_msg,296.862,1,
7.617329,10052,chat_msg,296.440,1,
7.647314,10076,start,45.624,1,
7.648370,10050,exit_chat,31.285,1,
7.694466,10073,chat_msg,310.902,1,
7.694526,10076,new_chat,47.150,1,
7.709843,10068,chat_msg,310.486,1,
7.725065,10063,chat_msg,309.658,1,
7.725133,10058,chat_msg,309.487,1,
7.725197,10053,chat_msg,309.338,1,
7.740841,10077,start,31.437,1,
7.787263,10051,exit_chat,46.948,1,
7.787828,10077,new_chat,46.948,1,
7.802952,10069,chat_msg,309.618,1,
7.802999,10054,chat_msg,309.439,1,
7.803038,10074,chat_msg,309.230,1,
7.803074,10064,chat_msg,310.030,1,
7.803109,10059,chat_msg,310.408,1,
7.833493,10078,start,30.819,1,
7.864956,10052,exit_chat,46.049,1,
7.880373,10078,new_chat,46.796,1,
7.896310,10070,chat_msg,310.538,1,
7.896363,10075,chat_msg,310.253,1,
7.911824,10060,chat_msg,310.962,1,
7.911874,10065,chat_msg,310.749,1,
7.927966,10055,chat_msg,311.132,1,
7.942438,10079,start,31.102,1,
7.973967,10053,exit_chat,46.191,1,
7.989544,10071,chat_msg,310.938,1,
7.989650,10079,new_chat,47.138,1,
8.006642,10061,chat_msg,311.531,1,
8.006696,10066,chat_msg,311.774,1,
8.006738,10076,chat_msg,312.169,1,
8.036424,10080,start,31.230,1,
8.036928,10056,chat_msg,296.299,1,
8.052486,10054,exit_chat,46.620,1,
8.083544,10080,new_chat,47.042,1,
8.084049,10077,chat_msg,296.185,1,
8.084114,10067,chat_msg,296.786,1,
8.084168,10072,chat_msg,296.540,1,
8.116120,10062,chat_msg,297.834,1,
8.116172,10057,chat_msg,297.535,1,
8.146475,10081,start,31.062,1,
8.162580,10055,exit_chat,31.644,1,
8.177821,10078,chat_msg,297.385,1,
8.194081,10081,new_chat,47.516,1,
8.194347,10073,chat_msg,298.433,1,
8.210721,10068,chat_msg,299.099,1,
8.224888,10058,chat_msg,297.303,1,
8.224977,10063,chat_msg,297.629,1,
8.240923,10082,start,31.214,1,
